PHX,Amare Stoudemire,1,24,18
LAC,Jason Hart,1,34,21
PHX,Amare Stoudemire,0,38,16
LAC,Jason Hart,0,32,11
PHX,Raja Bell,0,3,20
LAC,Elton Brand,0,39,9
PHX,Boris Diaw,1,37,12
LAC,Corey Maggette,1,13,9
PHX,Leandro Barbosa,0,21,31
PHX,Raja Bell,0,39,26
PHX,Steve Nash,0,9,24
PHX,Boris Diaw,1,25,6
LAC,Jason Hart,1,23,14
PHX,Raja Bell,0,25,6
PHX,Leandro Barbosa,1,33,13
PHX,Leandro Barbosa,1,37,30
LAC,Corey Maggette,0,40,19
PHX,Amare Stoudemire,1,25,6
