MIA,Jermaine O'Neal,1,25,6
MIA,Quentin Richardson,0,25,6
CHI,Derrick Rose,1,25,6
MIA,Dwyane Wade,0,25,6
CHI,Brad Miller,0,23,32
MIA,Dwyane Wade,0,25,6
MIA,Jermaine O'Neal,0,25,6
MIA,Rafer Alston,0,41,26
MIA,Dwyane Wade,0,38,28
MIA,Rafer Alston,1,44,27
